"Date","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","ZhviRecordCnt","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI","BottomMonth","BottomQuarter","BottomZHVI","PctFallFromPeakToBottom"
2014-06-30,"Rockville Centre","NY","New York","Nassau",1749,631800,0.0113654554186009,0.0381202760433782,0.0807389668149162,0.0119385907603562,0.00988710721416908,6355,"2006-07","2006-Q3",661600,-0.0450423216444982,"2005-02","1997-05","1997-Q2",249000,-0.623639661426844
2014-06-30,"Leesville","LA","Fort Polk South","Vernon",1750,159600,0.0290135396518375,0.0805687203791469,0.0813008130081301,,,4896,"2014-06","2014-Q2",159600,0,"2014-06",,,,
2014-06-30,"Barberton","OH","Akron","Summit",1751,74400,0.0136239782016349,0.0304709141274238,0.047887323943662,-0.0129242406322192,-0.0209029491721864,9183,"2002-04","2002-Q2",94100,-0.209351753453773,"1999-05","1996-04","1996-Q2",61100,-0.350690754516472
2014-06-30,"Saratoga Springs","NY","Albany","Saratoga",1752,291800,-0.005453306066803,-0.0263596930263597,0.00899031811894882,0.0121510398551465,0.0308226647998247,7470,"2014-02","2014-Q1",300400,-0.0286284953395473,"2013-08","1998-02","1998-Q1",116700,-0.611517976031957
2014-06-30,"Sand Springs","OK","Tulsa","Tulsa",1753,109800,-0.00723327305605787,-0.00181818181818182,0.0407582938388626,0.0304670426295877,0.0233132218433321,10517,"2014-04","2014-Q2",110800,-0.00902527075812274,"2014-03","1996-11","1996-Q4",62700,-0.434115523465704
2014-06-30,"Monroe","NC","Charlotte","Union",1754,127800,0.00947867298578199,0.0298146655922643,0.0570719602977668,-0.00584295852147032,0.00440863950803916,9074,"2007-10","2007-Q4",137200,-0.0685131195335277,"2005-11","1996-04","1996-Q2",75900,-0.446793002915452
2014-06-30,"Lucedale","MS","Pascagoula","George",1755,137900,0.0177121771217712,0.0407547169811321,0.0550879877582249,,,3939,"2012-09","2012-Q3",141600,-0.0261299435028249,"2012-08","1997-04","1997-Q2",67300,-0.524717514124294
2014-06-30,"Suisun City","CA","Vallejo","Solano",1756,257300,0.0106048703849175,0.0463603090687271,0.275656916212196,0.0387083731112119,-0.0259563770241172,7858,"2006-03","2006-Q1",445900,-0.422964790311729,"2002-12","1997-09","1997-Q3",126300,-0.716752635119982
2014-06-30,"Greater Upper Marlboro","MD","Washington","Prince Georges",1757,252800,0.0205894226887364,0.0730050933786078,0.126559714795009,-0.0158331665540737,0.00749965519994045,10307,"2007-06","2007-Q2",370100,-0.316941367198055,"2004-11","1997-10","1997-Q4",139400,-0.623345041880573
2014-06-30,"Bedford","IN","Bedford","Lawrence",1758,89000,-0.0154867256637168,-0.0541976620616366,0.0090702947845805,0.0254253980588093,0.00579870486552148,9120,"2005-09","2005-Q3",97300,-0.0853031860226105,"2004-08","1996-04","1996-Q2",62600,-0.356628982528263
2014-06-30,"Springville","UT","Provo","Utah",1759,188700,-0.00840777719390436,-0.0616608652411735,-0.0396946564885496,-0.034576476979987,0.0174009532529893,7450,"2009-04","2009-Q2",237300,-0.20480404551201,"2006-07","1996-09","1996-Q3",122300,-0.484618626211547
2014-06-30,"Paramus","NJ","New York","Bergen",1760,540500,-0.00478733198306021,-0.00110885233783035,0.0585585585585586,0.00564476131665814,0.00836490910155585,8235,"2005-11","2005-Q4",600600,-0.1000666000666,"2004-12","1996-06","1996-Q2",240200,-0.6000666000666
2014-06-30,"Austintown","OH","Youngstown","Mahoning",1761,78900,0.00509554140127389,0.00895140664961637,0.0691056910569106,0.0038462674253934,-0.00846423504924032,9393,"2006-03","2006-Q1",90800,-0.131057268722467,"2000-11","1996-08","1996-Q3",71200,-0.215859030837004
2014-06-30,"Middletown","NY","Poughkeepsie","Orange",1762,130200,0.0038550501156515,-0.029082774049217,0,-0.0646898291261325,-0.0239401246364598,5579,"2007-01","2007-Q1",225500,-0.422616407982262,"2003-02","1996-04","1996-Q2",82300,-0.635033259423503
2014-06-30,"Oxford","OH","Cincinnati","Butler",1763,165800,-0.00300661455201443,0.0115924344112264,0.0526984126984127,-0.00227629053803069,-0.00137673120621773,4467,"2005-12","2005-Q4",185300,-0.10523475445224,"2003-11","1996-04","1996-Q2",113300,-0.388559093362115
2014-06-30,"Uniondale","NY","New York","Nassau",1764,266000,-0.0041183077499064,-0.0191740412979351,-0.00523560209424084,-0.0307134578354894,-0.0135883797948761,4698,"2007-05","2007-Q2",409500,-0.35042735042735,"2003-06","1996-04","1996-Q2",135800,-0.668376068376068
2014-06-30,"Harker Heights","TX","Killeen","Bell",1765,161200,0.0075,0.0176767676767677,0.0125628140703518,0.0106284281249138,0.00729421663376995,6786,"2007-10","2007-Q4",183400,-0.121046892039258,"2006-03","1996-06","1996-Q2",100400,-0.452562704471101
2014-06-30,"Cleburne","TX","Dallas-Fort Worth","Johnson",1766,86900,0.025974025974026,0.0728395061728395,0.134464751958225,0.00115473748879591,0.0130934881389269,8277,"2007-04","2007-Q2",91700,-0.0523446019629226,"2005-12","1996-05","1996-Q2",52700,-0.425299890948746
2014-06-30,"Imperial Beach","CA","San Diego","San Diego",1767,405600,0.0221774193548387,0.0654058313632782,0.170562770562771,0.0607626037792193,-0.0117092108791189,3933,"2005-05","2005-Q2",508800,-0.202830188679245,"2004-02","1996-12","1996-Q4",133000,-0.738600628930818
2014-06-30,"West Fargo","ND","Fargo","Cass",1768,106100,-0.0166821130676552,-0.0424187725631769,0.015311004784689,0.0388268309319486,,479,"2014-02","2014-Q1",111500,-0.0484304932735426,"2013-10","2005-04","2005-Q2",78700,-0.294170403587444
2014-06-30,"Dickson","TN","Nashville","Dickson",1769,111500,0.0127157129881926,0.0440074906367041,0.109452736318408,0.00978768553963927,0.0209739634052362,10821,"2014-06","2014-Q2",111500,0,"2014-06",,,,
2014-06-30,"Florence","KY","Cincinnati","Boone",1770,125900,0.000794912559618442,-0.00944138473642801,0.00398724082934609,-0.00516136420887325,-0.00281532353176539,6261,"2006-08","2006-Q3",131400,-0.0418569254185693,"2003-02","1997-01","1997-Q1",103800,-0.210045662100457
2014-06-30,"Soledad","CA","Salinas","Monterey",1771,232600,0.0215195432586737,0.0679522497704316,0.276619099890231,0.0368521558417134,-0.0446319708177058,2922,"2006-04","2006-Q2",540200,-0.569418733802295,"2002-05","1998-01","1998-Q1",130300,-0.758793039614957
2014-06-30,"Beltsville","MD","Washington","Prince Georges",1772,269800,0.0116235470566179,0.0301641848033601,0.128870292887029,-0.00169630005709731,0.00149479584467516,7584,"2006-08","2006-Q3",405700,-0.334976583682524,"2004-07","1997-11","1997-Q4",137100,-0.662065565688933
2014-06-30,"Oxford","NC",,"Granville",1773,107900,0.00185701021355617,0.0121951219512195,0.00185701021355617,-0.00439014581144104,0.00554050685930396,6657,"2005-11","2005-Q4",115600,-0.0666089965397924,"2005-03","1996-05","1996-Q2",72100,-0.376297577854671
2014-06-30,"Foley","AL","Daphne","Baldwin",1774,142000,0.0201149425287356,0.0534124629080119,0.143317230273752,0.0296479432840653,0.0124287325364811,6931,"2006-09","2006-Q3",170900,-0.169104739613809,"2005-04","1997-08","1997-Q3",88300,-0.483323581041545
2014-06-30,"Poinciana","FL","Orlando","Osceola",1775,110800,0.0118721461187215,0.0306976744186047,0.269186712485682,0.0338734539757737,-0.0167576128322875,9653,"2006-06","2006-Q2",225000,-0.507555555555556,"2003-06","2011-11","2011-Q4",67500,-0.7
2014-06-30,"Hobart","IN","Chicago","Lake",1776,114700,-0.0137575236457438,-0.0409698996655518,-0.0229982964224872,-0.00464256646905359,,10274,"2007-06","2007-Q2",132900,-0.136945071482318,,"2011-11","2011-Q4",111800,-0.158765989465764
2014-06-30,"Mahwah","NJ","New York","Bergen",1777,432200,-0.00368833563854311,-0.0064367816091954,0.0536323744514871,-0.00451928849569705,-0.00345049381525053,9267,"2006-08","2006-Q3",515900,-0.162240744330297,"2004-04","1997-01","1997-Q1",208500,-0.595851909284745
2014-06-30,"Shoreview","MN","Minneapolis-St Paul","Ramsey",1778,247500,0.00979192166462668,0.0299625468164794,0.124488868696047,0.0373888995771632,-0.000684286259752698,9271,"2006-06","2006-Q2",272200,-0.0907421013960323,"2004-03","1996-04","1996-Q2",123100,-0.547759000734754
2014-06-30,"Sun City West","AZ","Phoenix","Maricopa",1779,193200,0.0304,0.0878378378378378,0.0733333333333333,0.0306886602713203,0.0159647657969997,18372,"2006-02","2006-Q1",264900,-0.270668176670442,"2005-02","1996-08","1996-Q3",128300,-0.515666289165723
2014-06-30,"Windsor","CA","Santa Rosa","Sonoma",1780,476700,0.0183721427045503,0.0693135935397039,0.202876608629826,0.0511886196760318,-0.00114650261672455,7746,"2006-01","2006-Q1",605800,-0.213106635853417,"2004-06","1996-08","1996-Q3",187500,-0.690491911521954
2014-06-30,"Doylestown Township","PA","Philadelphia","Bucks",1781,375300,-0.00159616919393456,-0.0128879537085744,0.0282191780821918,-0.00169663243646545,0.00651585307193647,7736,"2007-04","2007-Q2",422500,-0.111715976331361,"2005-01","1996-07","1996-Q3",180600,-0.572544378698225
2014-06-30,"Dix Hills","NY","New York","Suffolk",1782,661100,0.00166666666666667,0.00854309687261632,0.0649162371134021,-0.00213420246105411,-0.00371946719015781,7687,"2006-06","2006-Q2",802600,-0.17630201844007,"2004-02","1997-01","1997-Q1",232300,-0.710565661599801
2014-06-30,"Kent","OH","Akron","Portage",1783,118400,0.00765957446808511,0.0206896551724138,0.0395083406496927,-0.000674309446859755,-0.00643831534646988,4928,"2003-09","2003-Q3",133800,-0.115097159940209,"2001-12","1996-09","1996-Q3",93600,-0.300448430493274
2014-06-30,"Palatka","FL","Palatka","Putnam",1784,72100,0.0434153400868307,0.130094043887147,0.0681481481481482,-0.0618231365825452,-0.00997150570399974,6626,"2006-11","2006-Q4",122400,-0.410947712418301,"2003-12","1998-03","1998-Q1",51200,-0.581699346405229
2014-06-30,"Parkland","WA","Seattle","Pierce",1785,178100,0.0206303724928367,0.0415204678362573,0.152750809061489,-0.0166528583150173,0.00865161151004368,6397,"2007-02","2007-Q1",236000,-0.245338983050847,"2005-02","1996-04","1996-Q2",97300,-0.58771186440678
2014-06-30,"Athens","TN","Athens","McMinn",1786,105300,0.0203488372093023,0.0477611940298508,0.0303326810176125,-0.00941474409222809,0.0188064689162804,7986,"2009-03","2009-Q1",112300,-0.06233303650935,"2005-11","1996-04","1996-Q2",61100,-0.455921638468388
2014-06-30,"Town of Oswego","NY","Syracuse","Oswego",1787,76100,0.0160213618157543,0.0396174863387978,0.0658263305322129,0.020670549862122,0.0176264342787378,6111,"2014-06","2014-Q2",76100,0,"2014-06",,,,
2014-06-30,"Northampton Township","PA","Philadelphia","Bucks",1788,362100,0.00555401277422938,0.00695216907675195,0.042314335060449,-0.00505900633313749,0.00133535596907453,8404,"2006-04","2006-Q2",411300,-0.11962071480671,"2004-08","1996-09","1996-Q3",179300,-0.564065159251155
2014-06-30,"Roselle","IL","Chicago","Du Page",1789,216900,0.0102468560782487,0.0126050420168067,0.0828756864702946,-0.0171535318076349,-0.0116636349697615,9544,"2006-07","2006-Q3",289700,-0.251294442526752,"2002-10","1996-04","1996-Q2",145600,-0.497411114946496
2014-06-30,"Bridgeton","NJ","Vineland","Cumberland",1790,74600,0.0361111111111111,0.0521861777150917,0.0827285921625544,-0.0449752052991491,0.01387064067439,4664,"2006-12","2006-Q4",105100,-0.290199809705043,"2005-02","1997-04","1997-Q2",52000,-0.50523311132255
2014-06-30,"East Palo Alto","CA","San Francisco","San Mateo",1791,497800,0.0186208307755269,0.0533220482437579,0.274775928297055,0.0988609185759774,0.00574171601591611,4077,"2007-05","2007-Q2",632400,-0.212839974699557,"2004-11","1996-09","1996-Q3",156600,-0.752371916508539
2014-06-30,"Newton","NC","Hickory","Catawba",1792,96100,0.027807486631016,0.105868814729574,0.149521531100478,-0.00989693991234419,0.0125879468551315,11708,"2009-09","2009-Q3",102900,-0.0660835762876579,"2009-02","1996-04","1996-Q2",62800,-0.389698736637512
2014-06-30,"Oak Forest","IL","Chicago","Cook",1793,171300,0.00705467372134039,0.0124113475177305,0.076681332495286,-0.0149504124383572,-0.00888977064803487,8978,"2006-08","2006-Q3",232700,-0.263859045981951,"2003-04","1997-12","1997-Q4",129500,-0.443489471422432
2014-06-30,"Yeehaw Junction","FL","Orlando","Osceola",1794,125700,0.00882825040128411,0.0252854812398042,0.218023255813953,0.0209890246458388,-0.00725922839282611,8739,"2006-09","2006-Q3",225600,-0.44281914893617,"2004-01","1996-04","1996-Q2",76000,-0.663120567375887
2014-06-30,"Dana Point","CA","Los Angeles","Orange",1795,817200,0.00776914539400666,0.0315576874526635,0.112442145385244,0.0295983320554651,0.0130396421699077,9955,"2006-09","2006-Q3",900300,-0.0923025658113962,"2005-06","1996-04","1996-Q2",231600,-0.74275241586138
2014-06-30,"Douglas","GA","Douglas","Coffee",1796,90400,0.018018018018018,0.0475086906141367,0.151592356687898,0.0128718835112838,0.00511910189818865,6780,"2007-08","2007-Q3",97200,-0.0699588477366255,"2007-06","1996-08","1996-Q3",55200,-0.432098765432099
2014-06-30,"Ponchatoula","LA","Hammond","Tangipahoa",1797,155700,-0.0114285714285714,-0.0335195530726257,-0.0424354243542435,0.00416193344769633,0.0307636085077465,7706,"2013-11","2013-Q4",167100,-0.0682226211849192,"2013-05","1996-04","1996-Q2",75900,-0.545780969479354
2014-06-30,"Antioch","IL","Chicago","Lake",1798,184900,0.0120415982484948,0.0125958378970427,0.058991981672394,-0.0234573014986973,-0.0199585796318418,9341,"2006-01","2006-Q1",246200,-0.248984565393989,"2001-09","1996-09","1996-Q3",144800,-0.411860276198213
2014-06-30,"Jeffersontown","KY","Louisville/Jefferson County","Jefferson",1799,154100,0.00195058517555267,0.00325520833333333,0.0356182795698925,0.00811060792378426,0.00885223971826976,11936,"2014-06","2014-Q2",154100,0,"2014-06",,,,
2014-06-30,"Holladay","UT","Salt Lake City","Salt Lake",1800,334100,0.00149880095923261,0,0.0121175401393517,-0.0362302106352653,0.0293401595226024,8648,"2009-03","2009-Q1",447200,-0.252906976744186,"2006-08","1996-04","1996-Q2",188500,-0.578488372093023
2014-06-30,"Nogales","AZ","Nogales","Santa Cruz",1801,105300,0.0625630676084763,0.145810663764962,0.211737629459148,-0.0172983879080227,0.00680027911434533,4373,"2007-08","2007-Q3",139300,-0.244077530509691,"2005-02","1996-10","1996-Q4",71300,-0.488155061019383
2014-06-30,"Adrian Township","MI","Adrian","Lenawee",1802,71300,0.0288600288600289,0.0531757754800591,0.0423976608187134,0.00084364574483331,-0.0331649100055721,9087,"2006-11","2006-Q4",108800,-0.344669117647059,"1996-09","2012-03","2012-Q1",55400,-0.490808823529412
2014-06-30,"Dumfries","VA","Washington","Prince William",1803,317900,0.00474083438685209,0.0101684143628853,0.0667785234899329,0.0318301531566039,0.0000629346444303014,8404,"2006-01","2006-Q1",435700,-0.270369520312141,"2004-07","1996-04","1996-Q2",146700,-0.663300436079871
2014-06-30,"Severna Park","MD","Baltimore","Anne Arundel",1804,453600,-0.00241917747965692,-0.0211480362537764,0.0174966352624495,0.0100397114807658,0.0146248009514967,9922,"2006-01","2006-Q1",517400,-0.123308851952068,"2005-02","1996-04","1996-Q2",184700,-0.643022806339389
2014-06-30,"New Philadelphia","OH","New Philadelphia","Tuscarawas",1805,99600,0.00606060606060606,0.031055900621118,0.0909090909090909,0.0153400739623064,0.00785944670375405,7678,"2014-06","2014-Q2",99600,0,"2014-06",,,,
2014-06-30,"Maywood","CA","Los Angeles","Los Angeles",1806,340700,0.0286835748792271,0.0836513994910942,0.267956829177521,0.0636096201556566,0.0212834757989817,1554,"2006-09","2006-Q3",450900,-0.244400088711466,"2005-04","1997-01","1997-Q1",136600,-0.697050343756931
2014-06-30,"Seffner","FL","Tampa","Hillsborough",1807,144500,0.0140350877192982,0.0501453488372093,0.209205020920502,0.0247064279325229,0.00497790786403551,7490,"2006-09","2006-Q3",208600,-0.307286673058485,"2004-09","1996-07","1996-Q3",73400,-0.648130393096836
2014-06-30,"Randolph","NJ","New York","Morris",1808,481200,0.0160472972972973,0.0312901843120446,0.0707610146862483,0.000958694604564991,-0.00274286854207861,6922,"2006-05","2006-Q2",589300,-0.183437977261157,"2004-04","1996-04","1996-Q2",252800,-0.571016460207025
2014-06-30,"Kirkwood","MO","St. Louis","Saint Louis",1809,218100,0.00553250345781466,-0.00818553888130969,0.015836050302748,0.00464920097422072,0.00185276200765583,11357,"2007-05","2007-Q2",243400,-0.103944124897288,"2004-12","1996-04","1996-Q2",127500,-0.476170912078883
2014-06-30,"Graham","WA","Seattle","Pierce",1810,258300,0.00466744457409568,0.0177304964539007,0.0534257748776509,-0.000541125858112945,0.017200706338296,6671,"2007-04","2007-Q2",314200,-0.177912157861235,"2005-06","1996-07","1996-Q3",140500,-0.552832590706556
2014-06-30,"Fitchburg","WI","Madison","Dane",1811,240500,0.00124895920066611,-0.00124584717607973,0.0608734009704455,0.0126939807417035,0.0116955537555146,6956,"2014-03","2014-Q1",240800,-0.00124584717607973,"2014-03","1997-02","1997-Q1",140900,-0.414867109634551
2014-06-30,"South Windsor","CT","Hartford","Hartford",1812,237900,0.00549450549450549,0.0132027257240204,0.0171013253527148,-0.0101895752913838,-0.00199557572814124,9402,"2007-03","2007-Q1",276700,-0.14022406938923,"2004-05","1997-02","1997-Q1",137100,-0.504517528008674
2014-06-30,"Tualatin","OR","Portland","Washington",1813,343300,0.00615474794841735,0.0321707757065544,0.112803889789303,0.0211437031684458,0.0327194172812386,6847,"2007-05","2007-Q2",361100,-0.0492938244253669,"2006-05","1996-04","1996-Q2",180200,-0.500969260592634
2014-06-30,"Wyandotte","MI","Detroit","Wayne",1814,81100,0.0162907268170426,0.0150187734668335,0.140646976090014,0.0106921740017842,-0.0426464946994685,10492,"2005-06","2005-Q2",130000,-0.376153846153846,"1997-07","2011-10","2011-Q4",58600,-0.549230769230769
2014-06-30,"North Augusta","SC","Augusta","Aiken",1815,125700,0.00479616306954436,0.0269607843137255,0.0362737015663644,0.0134109467721393,0.0253101545313252,9825,"2010-09","2010-Q3",127400,-0.0133437990580848,"2010-05","1996-04","1996-Q2",75000,-0.411302982731554
2014-06-30,"Coldwater","MI","Coldwater","Branch",1816,100300,0.0131313131313131,-0.00496031746031746,0.0266120777891505,0.0486363061831623,-0.00109014497867999,8179,"2006-02","2006-Q1",109600,-0.0848540145985401,"2004-06","1996-06","1996-Q2",51900,-0.526459854014598
2014-06-30,"Mount Dora","FL","Orlando","Lake",1817,160600,0.00187149095446039,0.0138888888888889,0.120725750174459,-0.00514985697603798,0.00119082586876695,8613,"2006-05","2006-Q2",241100,-0.333886354209871,"2004-07","1996-06","1996-Q2",94600,-0.607631688096226
2014-06-30,"Lake Placid","FL","Sebring","Highlands",1818,87700,0.0245327102803738,0.0452920143027414,0.16158940397351,-0.0477383070218891,-0.0171855605253161,10424,"2006-05","2006-Q2",181700,-0.517336268574573,"2003-08","1996-10","1996-Q4",65000,-0.642267473858008
